store_id,month,cohort_month,orders
142,18,19,824
142,19,19,923
142,20,19,833
142,21,19,956
142,22,19,953
142,23,19,921
142,24,19,944
143,1,19,772
143,2,19,777
143,3,19,810
143,4,19,754
143,5,19,733
143,6,19,858
143,7,19,788
143,8,19,774
143,9,19,785
143,10,19,790
143,11,19,786
143,12,19,792
143,13,19,753
143,14,19,736
143,15,19,770
143,16,19,810
143,17,19,764
143,18,19,792
143,19,19,872
143,20,19,965
143,21,19,947
143,22,19,872
143,23,19,869
143,24,19,911
144,1,19,809
144,2,19,837
144,3,19,859
144,4,19,812
144,5,19,786
144,6,19,796
144,7,19,869
144,8,19,817
144,9,19,829
144,10,19,790
144,11,19,796
144,12,19,754
144,13,19,834
144,14,19,827
144,15,19,779
144,16,19,822
144,17,19,795
144,18,19,833
144,19,19,900
144,20,19,874
144,21,19,936
144,22,19,911
144,23,19,920
144,24,19,886
145,1,19,780
145,2,19,833
145,3,19,786
145,4,19,770
145,5,19,808
145,6,19,778
145,7,19,764
145,8,19,798
145,9,19,733
145,10,19,799
145,11,19,740
145,12,19,850
145,13,19,780
145,14,19,806
145,15,19,768
145,16,19,804
145,17,19,764
145,18,19,771
145,19,19,939
145,20,19,881
145,21,19,932
145,22,19,966
145,23,19,927
145,24,19,902
146,1,19,775
146,2,19,862
146,3,19,831
146,4,19,824
146,5,19,774
146,6,19,826
146,7,19,772
146,8,19,831
146,9,19,777
146,10,19,844
146,11,19,798
146,12,19,833
146,13,19,812
146,14,19,806
146,15,19,837
146,16,19,755
146,17,19,831
146,18,19,805
146,19,19,918
146,20,19,862
146,21,19,871
146,22,19,886
146,23,19,880
146,24,19,904
147,1,19,779
147,2,19,777
147,3,19,756
147,4,19,799
147,5,19,786
147,6,19,761
147,7,19,751
147,8,19,835
147,9,19,788
147,10,19,789
147,11,19,798
147,12,19,809
147,13,19,789
147,14,19,779
147,15,19,784
147,16,19,816
147,17,19,821
147,18,19,822
147,19,19,915
147,20,19,857
147,21,19,890
147,22,19,975
147,23,19,956
147,24,19,890
148,1,19,801
148,2,19,787
148,3,19,825
148,4,19,819
148,5,19,743
148,6,19,814
148,7,19,781
148,8,19,813
148,9,19,828
148,10,19,806
148,11,19,776
148,12,19,774
148,13,19,797
148,14,19,802
148,15,19,772
148,16,19,811
148,17,19,771
148,18,19,759
148,19,19,894
148,20,19,920
148,21,19,934
148,22,19,864
148,23,19,907
148,24,19,951
149,1,19,759
149,2,19,737
149,3,19,795
149,4,19,842
149,5,19,804
149,6,19,808
149,7,19,789
149,8,19,768
149,9,19,736
149,10,19,774
149,11,19,791
149,12,19,797
149,13,19,760
149,14,19,795
149,15,19,765
149,16,19,740
149,17,19,785
149,18,19,743
149,19,19,859
149,20,19,853
149,21,19,879
149,22,19,862
149,23,19,863
149,24,19,900
150,1,19,769
150,2,19,742
150,3,19,805
150,4,19,779
150,5,19,780
150,6,19,749
150,7,19,848
150,8,19,806
150,9,19,789
150,10,19,784
150,11,19,775
150,12,19,738
150,13,19,763
150,14,19,772
150,15,19,797
150,16,19,844
150,17,19,753
150,18,19,728
150,19,19,883
150,20,19,871
150,21,19,861
150,22,19,925
150,23,19,909
150,24,19,884
151,1,0,862
151,2,0,857
151,3,0,863
151,4,0,796
151,5,0,812
151,6,0,819
151,7,0,838
151,8,0,845
151,9,0,854
151,10,0,881
151,11,0,886
151,12,0,855
151,13,0,836
151,14,0,867
151,15,0,818
151,16,0,854
151,17,0,853
151,18,0,839
151,19,0,793
151,20,0,815
151,21,0,805
151,22,0,892
151,23,0,854
151,24,0,840
152,1,0,817
152,2,0,828
152,3,0,736
152,4,0,785
152,5,0,747
152,6,0,749
152,7,0,776
152,8,0,815
152,9,0,782
152,10,0,794
152,11,0,771
152,12,0,723
152,13,0,781
152,14,0,753
152,15,0,750
152,16,0,802
152,17,0,788
152,18,0,821
152,19,0,799
152,20,0,775
152,21,0,819
152,22,0,759
152,23,0,758
152,24,0,817
153,1,0,847
153,2,0,846
153,3,0,788
153,4,0,828
153,5,0,810
153,6,0,794
153,7,0,872
153,8,0,808
153,9,0,822
153,10,0,829
153,11,0,794
153,12,0,815
153,13,0,843
153,14,0,863
153,15,0,786
153,16,0,814
153,17,0,827
153,18,0,813
153,19,0,852
153,20,0,835
153,21,0,800
153,22,0,808
153,23,0,839
153,24,0,829
154,1,0,797
154,2,0,809
154,3,0,815
154,4,0,752
154,5,0,762
154,6,0,765
154,7,0,777
154,8,0,844
154,9,0,781
154,10,0,803
154,11,0,801
154,12,0,807
154,13,0,743
154,14,0,825
154,15,0,821
154,16,0,806
154,17,0,772
154,18,0,857
154,19,0,824
154,20,0,771
154,21,0,869
154,22,0,805
154,23,0,819
154,24,0,752
155,1,0,796
155,2,0,823
155,3,0,842
155,4,0,844
155,5,0,792
155,6,0,815
155,7,0,820
155,8,0,831
155,9,0,795
155,10,0,842
155,11,0,910
155,12,0,818
155,13,0,821
155,14,0,745
155,15,0,835
155,16,0,819
155,17,0,900
155,18,0,789
155,19,0,843
155,20,0,796
155,21,0,834
155,22,0,857
155,23,0,826
155,24,0,834
156,1,0,809
156,2,0,782
156,3,0,787
156,4,0,759
156,5,0,761
156,6,0,759
156,7,0,796
156,8,0,814
156,9,0,851
156,10,0,761
156,11,0,819
156,12,0,799
156,13,0,781
156,14,0,800
156,15,0,816
156,16,0,774
156,17,0,783
156,18,0,761
156,19,0,778
156,20,0,788
156,21,0,805
156,22,0,737
156,23,0,740
156,24,0,759
157,1,0,867
157,2,0,805
157,3,0,808
157,4,0,841
157,5,0,786
157,6,0,804
157,7,0,827
157,8,0,838
157,9,0,877
157,10,0,895
157,11,0,886
157,12,0,878
157,13,0,849
157,14,0,834
157,15,0,868
157,16,0,892
157,17,0,850
157,18,0,853
157,19,0,835
157,20,0,815
157,21,0,887
157,22,0,790
157,23,0,888
157,24,0,848
158,1,0,776
158,2,0,779
158,3,0,770
158,4,0,824
158,5,0,766
158,6,0,738
158,7,0,775
158,8,0,764
158,9,0,787
158,10,0,767
158,11,0,779
158,12,0,737
158,13,0,760
158,14,0,760
158,15,0,743
158,16,0,703
158,17,0,787
158,18,0,733
158,19,0,759
158,20,0,760
158,21,0,697
158,22,0,720
158,23,0,757
158,24,0,761
159,1,0,764
159,2,0,765
159,3,0,740
159,4,0,776
159,5,0,803
159,6,0,787
159,7,0,812
159,8,0,815
159,9,0,683
159,10,0,796
159,11,0,799
159,12,0,818
159,13,0,723
159,14,0,833
159,15,0,771
159,16,0,753
159,17,0,782
159,18,0,743
159,19,0,743
159,20,0,801
159,21,0,752
159,22,0,755
159,23,0,775
159,24,0,739
160,1,0,707
160,2,0,828
160,3,0,797
160,4,0,794
160,5,0,788
160,6,0,804
160,7,0,738
160,8,0,751
160,9,0,803
160,10,0,792
160,11,0,776
160,12,0,824
160,13,0,818
160,14,0,832
160,15,0,804
160,16,0,766
160,17,0,820
160,18,0,756
160,19,0,784
160,20,0,781
160,21,0,757
160,22,0,732
160,23,0,790
160,24,0,745
161,1,0,824
161,2,0,850
161,3,0,838
161,4,0,829
161,5,0,807
161,6,0,824
161,7,0,839
161,8,0,889
161,9,0,891
161,10,0,831
161,11,0,878
161,12,0,852
161,13,0,803
161,14,0,795
161,15,0,792
161,16,0,799
161,17,0,799
161,18,0,778
161,19,0,781
161,20,0,785
161,21,0,796
161,22,0,834
161,23,0,832
161,24,0,874
162,1,0,813
162,2,0,813
162,3,0,818
162,4,0,816
162,5,0,798
162,6,0,823
162,7,0,851
162,8,0,793
162,9,0,808
162,10,0,830
162,11,0,851
162,12,0,804
162,13,0,821
162,14,0,796
162,15,0,760
162,16,0,803
162,17,0,839
162,18,0,800
162,19,0,775
162,20,0,771
162,21,0,823
162,22,0,789
162,23,0,739
162,24,0,788
163,1,0,863
163,2,0,795
163,3,0,854
163,4,0,833
163,5,0,792
163,6,0,821
163,7,0,885
163,8,0,822
163,9,0,831
163,10,0,848
163,11,0,814
163,12,0,886
163,13,0,866
163,14,0,823
163,15,0,794
163,16,0,783
163,17,0,834
163,18,0,888
163,19,0,786
163,20,0,901
163,21,0,837
163,22,0,832
163,23,0,837
163,24,0,764
164,1,0,800
164,2,0,793
164,3,0,725
164,4,0,791
164,5,0,787
164,6,0,773
164,7,0,798
164,8,0,780
164,9,0,717
164,10,0,819
164,11,0,766
164,12,0,780
164,13,0,801
164,14,0,768
164,15,0,775
164,16,0,791
164,17,0,760
164,18,0,813
164,19,0,831
164,20,0,763
164,21,0,799
164,22,0,770
164,23,0,714
164,24,0,818
165,1,0,790
165,2,0,799
165,3,0,803
165,4,0,813
165,5,0,789
165,6,0,780
165,7,0,878
165,8,0,868
165,9,0,786
165,10,0,888
165,11,0,812
165,12,0,765
165,13,0,761
165,14,0,841
165,15,0,842
165,16,0,789
165,17,0,824
165,18,0,846
165,19,0,756
165,20,0,826
165,21,0,840
165,22,0,794
165,23,0,800
165,24,0,777
166,1,0,801
166,2,0,776
166,3,0,817
166,4,0,812
166,5,0,751
166,6,0,829
166,7,0,801
166,8,0,797
166,9,0,790
166,10,0,797
166,11,0,824
166,12,0,843
166,13,0,831
166,14,0,786
166,15,0,803
166,16,0,754
166,17,0,807
166,18,0,772
166,19,0,805
166,20,0,753
166,21,0,806
166,22,0,731
166,23,0,772
166,24,0,779
167,1,0,771
167,2,0,758
167,3,0,798
167,4,0,833
167,5,0,787
167,6,0,834
167,7,0,828
167,8,0,819
167,9,0,806
167,10,0,801
167,11,0,786
167,12,0,840
167,13,0,780
167,14,0,829
167,15,0,774
167,16,0,828
167,17,0,810
167,18,0,866
167,19,0,820
167,20,0,805
167,21,0,842
167,22,0,851
167,23,0,713
167,24,0,825
168,1,0,757
168,2,0,784
168,3,0,837
168,4,0,777
168,5,0,781
168,6,0,801
168,7,0,783
168,8,0,777
168,9,0,786
168,10,0,795
168,11,0,764
168,12,0,778
168,13,0,799
168,14,0,786
168,15,0,723
168,16,0,804
168,17,0,778
168,18,0,840
168,19,0,755
168,20,0,738
168,21,0,794
168,22,0,750
168,23,0,757
168,24,0,750
169,1,0,767
169,2,0,769
169,3,0,848
169,4,0,842
169,5,0,761
169,6,0,795
169,7,0,787
169,8,0,805
169,9,0,752
169,10,0,777
169,11,0,820
169,12,0,793
169,13,0,757
169,14,0,801
169,15,0,817
169,16,0,796
169,17,0,781
169,18,0,726
169,19,0,803
169,20,0,757
169,21,0,767
169,22,0,796
169,23,0,821
169,24,0,768
170,1,0,771
170,2,0,861
170,3,0,862
170,4,0,832
170,5,0,789
170,6,0,845
170,7,0,837
170,8,0,762
170,9,0,761
170,10,0,827
170,11,0,838
170,12,0,765
170,13,0,796
170,14,0,803
170,15,0,828
170,16,0,797
170,17,0,772
170,18,0,831
170,19,0,802
170,20,0,807
170,21,0,792
170,22,0,811
170,23,0,807
170,24,0,816
171,1,0,749
171,2,0,840
171,3,0,832
171,4,0,801
171,5,0,774
171,6,0,775
171,7,0,829
171,8,0,840
171,9,0,853
171,10,0,872
171,11,0,794
171,12,0,838
171,13,0,756
171,14,0,849
171,15,0,856
171,16,0,809
171,17,0,829
171,18,0,803
171,19,0,787
171,20,0,812
171,21,0,864
171,22,0,781
171,23,0,804
171,24,0,870
172,1,0,801
172,2,0,771
172,3,0,848
172,4,0,807
172,5,0,827
172,6,0,798
172,7,0,804
172,8,0,818
172,9,0,801
172,10,0,853
172,11,0,856
172,12,0,857
172,13,0,843
172,14,0,800
172,15,0,816
172,16,0,824
172,17,0,855
172,18,0,859
172,19,0,846
172,20,0,846
172,21,0,862
172,22,0,836
172,23,0,823
172,24,0,789
173,1,0,792
173,2,0,808
173,3,0,790
173,4,0,808
173,5,0,806
173,6,0,786
173,7,0,769
173,8,0,803
173,9,0,770
173,10,0,790
173,11,0,756
173,12,0,785
173,13,0,786
173,14,0,792
173,15,0,817
173,16,0,811
173,17,0,808
173,18,0,808
173,19,0,809
173,20,0,798
173,21,0,795
173,22,0,828
173,23,0,767
173,24,0,816
174,1,0,819
174,2,0,765
174,3,0,840
174,4,0,848
174,5,0,778
174,6,0,822
174,7,0,788
174,8,0,821
174,9,0,841
174,10,0,797
174,11,0,771
174,12,0,863
174,13,0,890
174,14,0,770
174,15,0,766
174,16,0,788
174,17,0,771
174,18,0,827
174,19,0,817
174,20,0,823
174,21,0,783
174,22,0,821
174,23,0,828
174,24,0,759
175,1,0,824
175,2,0,839
175,3,0,795
175,4,0,781
175,5,0,818
175,6,0,817
175,7,0,810
175,8,0,855
175,9,0,811
175,10,0,794
175,11,0,747
175,12,0,849
175,13,0,830
175,14,0,797
175,15,0,804
175,16,0,831
175,17,0,765
175,18,0,809
175,19,0,790
175,20,0,797
175,21,0,813
175,22,0,861
175,23,0,753
175,24,0,806
176,1,0,754
176,2,0,761
176,3,0,764
176,4,0,754
176,5,0,777
176,6,0,790
176,7,0,755
176,8,0,797
176,9,0,792
176,10,0,834
176,11,0,740
176,12,0,798
176,13,0,752
176,14,0,747
176,15,0,766
176,16,0,787
176,17,0,679
176,18,0,749
176,19,0,788
176,20,0,739
176,21,0,753
176,22,0,785
176,23,0,747
176,24,0,801
177,1,0,790
177,2,0,810
177,3,0,828
177,4,0,855
177,5,0,792
177,6,0,831
177,7,0,818
177,8,0,812
177,9,0,834
177,10,0,815
177,11,0,852
177,12,0,793
177,13,0,779
177,14,0,774
177,15,0,806
177,16,0,781
177,17,0,782
177,18,0,837
177,19,0,840
177,20,0,794
177,21,0,800
177,22,0,820
177,23,0,816
177,24,0,794
178,1,0,814
178,2,0,758
178,3,0,807
178,4,0,769
178,5,0,765
178,6,0,769
178,7,0,760
178,8,0,815
178,9,0,790
178,10,0,812
178,11,0,833
178,12,0,808
178,13,0,724
178,14,0,869
178,15,0,776
178,16,0,808
178,17,0,754
178,18,0,818
178,19,0,792
178,20,0,818
178,21,0,841
178,22,0,814
178,23,0,805
178,24,0,778
179,1,0,755
179,2,0,833
179,3,0,835
179,4,0,750
179,5,0,745
179,6,0,770
179,7,0,738
179,8,0,794
179,9,0,783
179,10,0,808
179,11,0,759
179,12,0,764
179,13,0,783
179,14,0,756
179,15,0,767
179,16,0,851
179,17,0,761
179,18,0,752
179,19,0,799
179,20,0,766
179,21,0,819
179,22,0,835
179,23,0,816
179,24,0,759
180,1,0,813
180,2,0,775
180,3,0,757
180,4,0,820
180,5,0,800
180,6,0,809
180,7,0,865
180,8,0,775
180,9,0,831
180,10,0,816
180,11,0,812
180,12,0,821
180,13,0,810
180,14,0,807
180,15,0,801
180,16,0,771
180,17,0,802
180,18,0,797
180,19,0,764
180,20,0,741
180,21,0,762
180,22,0,822
180,23,0,814
180,24,0,747
181,1,0,803
181,2,0,781
181,3,0,827
181,4,0,819
181,5,0,806
181,6,0,799
181,7,0,839
181,8,0,821
181,9,0,824
181,10,0,831
181,11,0,806
181,12,0,847
181,13,0,762
181,14,0,772
181,15,0,789
181,16,0,823
181,17,0,794
181,18,0,842
181,19,0,810
181,20,0,811
181,21,0,797
181,22,0,799
181,23,0,795
181,24,0,836
182,1,0,737
182,2,0,868
182,3,0,838
182,4,0,855
182,5,0,802
182,6,0,813
182,7,0,781
182,8,0,814
182,9,0,848
182,10,0,835
182,11,0,786
182,12,0,819
182,13,0,837
182,14,0,786
182,15,0,829
182,16,0,819
182,17,0,816
182,18,0,816
182,19,0,834
182,20,0,810
182,21,0,819
182,22,0,782
182,23,0,795
182,24,0,810
183,1,0,875
183,2,0,849
183,3,0,839
183,4,0,832
183,5,0,784
183,6,0,844
183,7,0,815
183,8,0,797
183,9,0,807
183,10,0,856
183,11,0,853
183,12,0,789
183,13,0,843
183,14,0,822
183,15,0,865
183,16,0,831
183,17,0,832
183,18,0,836
183,19,0,809
183,20,0,804
183,21,0,804
183,22,0,837
183,23,0,826
183,24,0,761
184,1,0,772
184,2,0,799
184,3,0,829
184,4,0,765
184,5,0,769
184,6,0,827
184,7,0,784
184,8,0,746
184,9,0,722
184,10,0,826
184,11,0,775
184,12,0,803
184,13,0,826
184,14,0,799
184,15,0,786
184,16,0,806
184,17,0,789
184,18,0,791
184,19,0,786
184,20,0,735
184,21,0,787
184,22,0,747
184,23,0,822
184,24,0,742
185,1,0,803
185,2,0,783
185,3,0,817
185,4,0,780
185,5,0,781
185,6,0,811
185,7,0,821
185,8,0,828
185,9,0,762
185,10,0,812
185,11,0,853
185,12,0,865
185,13,0,817
185,14,0,890
185,15,0,819
185,16,0,834
185,17,0,782
185,18,0,771
185,19,0,808
185,20,0,804
185,21,0,748
185,22,0,764
185,23,0,886
185,24,0,828
186,1,0,814
186,2,0,804
186,3,0,849
186,4,0,801
186,5,0,782
186,6,0,830
186,7,0,868
186,8,0,810
186,9,0,792
186,10,0,805
186,11,0,841
186,12,0,804
186,13,0,790
186,14,0,791
186,15,0,779
186,16,0,816
186,17,0,817
186,18,0,849
186,19,0,783
186,20,0,766
186,21,0,783
186,22,0,773
186,23,0,778
186,24,0,831
187,1,0,851
187,2,0,842
187,3,0,784
187,4,0,808
187,5,0,797
187,6,0,778
187,7,0,822
187,8,0,841
187,9,0,844
187,10,0,833
187,11,0,786
187,12,0,820
187,13,0,882
187,14,0,822
187,15,0,811
187,16,0,804
187,17,0,865
187,18,0,791
187,19,0,807
187,20,0,824
187,21,0,833
187,22,0,748
187,23,0,822
187,24,0,815
188,1,0,790
188,2,0,812
188,3,0,813
188,4,0,796
188,5,0,789
188,6,0,805
188,7,0,829
188,8,0,832
188,9,0,751
188,10,0,833
188,11,0,790
188,12,0,757
188,13,0,837
188,14,0,812
188,15,0,794
188,16,0,812
188,17,0,797
188,18,0,801
188,19,0,778
188,20,0,744
188,21,0,792
188,22,0,763
188,23,0,765
188,24,0,741
189,1,0,799
189,2,0,779
189,3,0,735
189,4,0,878
189,5,0,749
189,6,0,824
189,7,0,805
189,8,0,830
189,9,0,786
189,10,0,828
189,11,0,739
189,12,0,802
189,13,0,771
189,14,0,824
189,15,0,771
189,16,0,813
189,17,0,797
189,18,0,837
189,19,0,816
189,20,0,836
189,21,0,818
189,22,0,799
189,23,0,879
189,24,0,802
190,1,0,783
190,2,0,735
190,3,0,837
190,4,0,734
190,5,0,774
190,6,0,817
190,7,0,790
190,8,0,829
190,9,0,808
190,10,0,844
190,11,0,792
190,12,0,796
190,13,0,825
190,14,0,817
190,15,0,770
190,16,0,859
190,17,0,810
190,18,0,805
190,19,0,815
190,20,0,751
190,21,0,825
190,22,0,829
190,23,0,765
190,24,0,797
191,1,0,827
191,2,0,762
191,3,0,855
191,4,0,802
191,5,0,825
191,6,0,864
191,7,0,787
191,8,0,841
191,9,0,852
191,10,0,811
191,11,0,847
191,12,0,785
191,13,0,770
191,14,0,837
191,15,0,867
191,16,0,924
191,17,0,849
191,18,0,865
191,19,0,831
191,20,0,780
191,21,0,783
191,22,0,830
191,23,0,853
191,24,0,803
192,1,0,798
192,2,0,767
192,3,0,817
192,4,0,812
192,5,0,816
192,6,0,816
192,7,0,882
192,8,0,904
192,9,0,811
192,10,0,802
192,11,0,845
192,12,0,844
192,13,0,868
192,14,0,837
192,15,0,790
192,16,0,820
192,17,0,870
192,18,0,846
192,19,0,842
192,20,0,858
192,21,0,819
192,22,0,823
192,23,0,862
192,24,0,822
193,1,0,786
193,2,0,803
193,3,0,802
193,4,0,852
193,5,0,751
193,6,0,754
193,7,0,738
193,8,0,778
193,9,0,777
193,10,0,788
193,11,0,776
193,12,0,738
193,13,0,807
193,14,0,738
193,15,0,766
193,16,0,788
193,17,0,807
193,18,0,754
193,19,0,792
193,20,0,793
193,21,0,736
193,22,0,739
193,23,0,761
193,24,0,770
194,1,0,787
194,2,0,754
194,3,0,743
194,4,0,801
194,5,0,759
194,6,0,757
194,7,0,744
194,8,0,781
194,9,0,762
194,10,0,796
194,11,0,805
194,12,0,830
194,13,0,764
194,14,0,802
194,15,0,776
194,16,0,804
194,17,0,757
194,18,0,774
194,19,0,793
194,20,0,747
194,21,0,801
194,22,0,750
194,23,0,733
194,24,0,784
195,1,0,826
195,2,0,751
195,3,0,803
195,4,0,767
195,5,0,769
195,6,0,796
195,7,0,743
195,8,0,772
195,9,0,748
195,10,0,737
195,11,0,805
195,12,0,769
195,13,0,703
195,14,0,762
195,15,0,736
195,16,0,768
195,17,0,764
195,18,0,755
195,19,0,721
195,20,0,753
195,21,0,760
195,22,0,778
195,23,0,782
195,24,0,751
196,1,0,816
196,2,0,798
196,3,0,825
196,4,0,806
196,5,0,772
196,6,0,799
196,7,0,779
196,8,0,868
196,9,0,787
196,10,0,850
196,11,0,786
196,12,0,804
196,13,0,817
196,14,0,794
196,15,0,802
196,16,0,861
196,17,0,785
196,18,0,842
196,19,0,810
196,20,0,812
196,21,0,835
196,22,0,834
196,23,0,797
196,24,0,859
197,1,0,820
197,2,0,799
197,3,0,766
197,4,0,822
197,5,0,789
197,6,0,821
197,7,0,800
197,8,0,774
197,9,0,811
197,10,0,767
197,11,0,813
197,12,0,745
197,13,0,798
197,14,0,818
197,15,0,855
197,16,0,791
197,17,0,796
197,18,0,845
197,19,0,778
197,20,0,760
197,21,0,822
197,22,0,837
197,23,0,822
197,24,0,796
198,1,0,792
198,2,0,778
198,3,0,834
198,4,0,844
198,5,0,777
198,6,0,839
198,7,0,792
198,8,0,764
198,9,0,765
198,10,0,843
198,11,0,827
198,12,0,826
198,13,0,784
198,14,0,830
198,15,0,786
198,16,0,802
198,17,0,784
198,18,0,810
198,19,0,740
198,20,0,769
198,21,0,772
198,22,0,768
198,23,0,795
198,24,0,798
199,1,0,876
199,2,0,825
199,3,0,858
199,4,0,836
199,5,0,816
199,6,0,839
199,7,0,801
199,8,0,838
199,9,0,846
199,10,0,812
199,11,0,874
199,12,0,809
199,13,0,845
199,14,0,843
199,15,0,835
199,16,0,850
199,17,0,833
199,18,0,819
199,19,0,796
199,20,0,769
199,21,0,825
199,22,0,784
199,23,0,788
199,24,0,818
200,1,0,779
200,2,0,863
200,3,0,764
200,4,0,800
200,5,0,813
200,6,0,789
200,7,0,862
200,8,0,816
200,9,0,799
200,10,0,796
200,11,0,841
200,12,0,805
200,13,0,824
200,14,0,818
200,15,0,791
200,16,0,842
200,17,0,814
200,18,0,791
200,19,0,832
200,20,0,812
200,21,0,778
200,22,0,812
200,23,0,797
200,24,0,794
